id,char,pinyins,script_type,hsk_level
18689,需,xū|nuò|rú|ruǎn,neutral,3
18695,霆,tíng,neutral,
18696,震,zhèn|shēn,neutral,5
18698,霉,méi,neutral,7-9
18702,霍,huò|hè|suǒ,neutral,7-9
18704,霏,fēi,neutral,
18711,霖,lín,neutral,
18717,霜,shuāng,neutral,7-9
18719,霞,xiá,neutral,7-9
18728,霧,wù|méng,traditional,
18734,霭,ǎi,simplified,
18739,露,lù|lòu,neutral,6
18745,霸,bà|pò,neutral,7-9
18746,霹,pī,neutral,
18751,霾,mái|lí,neutral,
18755,靂,lì,traditional,
18761,靈,líng,traditional,
18771,青,qīng|jīng,neutral,2
18772,靓,jìng|liàng,simplified,
18778,静,jìng,neutral,2
18781,靜,jìng,traditional,
18783,非,fēi|fěi,neutral,1
18785,靠,kào,neutral,2
18786,靡,mí|mǐ|má,neutral,
18787,面,miàn,neutral,1
18791,靦,tiǎn|miǎn,traditional,
18794,革,gé|jí,neutral,5
18805,靴,xuē,neutral,7-9
18813,靼,dá,neutral,
18828,鞋,xié|wā,neutral,2
18830,鞍,ān,neutral,
18832,鞏,gǒng,traditional,
18834,鞑,dá,simplified,
18849,鞠,jū|qū|qiōng,neutral,7-9
18862,鞭,biān,neutral,7-9
18892,韋,wéi|huí,traditional,
18893,韌,rèn,traditional,
18900,韓,hán,traditional,
18919,韦,wéi,simplified,
18920,韧,rèn,simplified,7-9
18922,韩,hán,simplified,7-9
18926,韭,jiǔ,neutral,
18932,音,yīn,neutral,2
18934,韵,yùn,neutral,7-9
18940,韻,yùn,traditional,
18944,響,xiǎng,traditional,
18946,頁,yè|xié,traditional,
18947,頂,dǐng,traditional,
18950,項,xiàng,traditional,
18951,順,shùn,traditional,
18953,須,xū,traditional,
18957,頌,sòng|róng,traditional,
18961,預,yù,traditional,
18962,頑,wán|kūn,traditional,
18963,頒,bān|fén,traditional,
18964,頓,dùn|dú,traditional,
18968,頗,pō|pǒ|pò|pí,traditional,
18969,領,lǐng,traditional,
18989,頬,jiá,neutral,
18990,頭,tóu|tou,traditional,
18993,頰,jiá,traditional,
19001,頸,jǐng|gěng,traditional,
19004,頻,pín|bīn,traditional,
19015,顆,kē|kě|kuǎn,traditional,
19021,題,tí|dì,traditional,
19022,額,é,traditional,
19024,顏,yán,traditional,
19029,顔,yán|yá,traditional,
19033,願,yuàn|yuǎn,traditional,
19034,顙,sǎng,traditional,
19036,顛,diān,traditional,
19039,類,lèi,traditional,
19048,顧,gù,traditional,
19052,顫,chàn|zhàn|shān,traditional,
19056,顯,xiǎn|xiàn,traditional,
19062,页,yè,simplified,1
19063,顶,dǐng,simplified,4
19066,项,xiàng,simplified,4
19067,顺,shùn,simplified,2
19068,须,xū,simplified,2
19070,顽,wán,simplified,6
19071,顾,gù,simplified,2
19072,顿,dùn|dú,simplified,3
19074,颁,bān,simplified,7-9
19077,预,yù,simplified,3
19079,领,lǐng,simplified,3
19080,颇,pǒ|pō,simplified,7-9
19081,颈,jǐng|gěng,simplified,7-9
19083,颊,jiá,simplified,7-9
19090,频,pín,simplified,5
19095,颖,yǐng,simplified,7-9
19096,颗,kē,simplified,5
19097,题,tí,simplified,2
19099,颚,è,simplified,
19101,颜,yán,simplified,2
19102,额,é,simplified,6
19105,颠,diān,simplified,7-9
19109,颤,chàn|zhàn,simplified,7-9
19113,風,fēng|fèng|fěng,traditional,
19122,颱,tái,traditional,
19124,颳,guā|jǐ,traditional,
19141,飄,piāo,traditional,
19143,飆,biāo,traditional,
19151,风,fēng,neutral,1
19161,飘,piāo,simplified,7-9
19164,飛,fēi,traditional,
19167,飞,fēi,simplified,1
19168,食,shí|sì|yì,neutral,2
19171,飢,jī,traditional,
19179,飪,rèn,traditional,
19184,飯,fàn,traditional,
19187,飲,yǐn|yìn,traditional,
19198,飽,bǎo,traditional,
19199,飾,shì|chì,traditional,
19204,餃,jiǎo|jiào,traditional,
19206,餅,bǐng,traditional,
19211,養,yǎng|yàng,traditional,
19213,餌,ěr,traditional,
19217,餐,cān|sūn,neutral,2
19219,餒,něi,traditional,
19220,餓,è,traditional,
19225,餘,yú|yé,traditional,
19227,餚,yáo,traditional,
19234,餡,xiàn|kàn,traditional,
19241,館,guǎn,traditional,
19254,餵,wèi,traditional,
19270,饅,mán,traditional,
19282,饑,jī|qí,traditional,
19283,饒,ráo,traditional,
19295,饞,chán,traditional,
19302,饥,jī,simplified,7-9
19305,饨,tún,simplified,
19307,饪,rèn,simplified,
19310,饭,fàn,simplified,1
19311,饮,yǐn|yìn,simplified,5
19313,饰,shì,simplified,5
19314,饱,bǎo,simplified,2
19319,饶,ráo,simplified,7-9
19323,饺,jiǎo,simplified,2
19325,饼,bǐng,simplified,5
19328,饿,è,simplified,1
19330,馁,něi,simplified,7-9
19333,馄,hún,simplified,
19334,馅,xiàn,simplified,7-9
19335,馆,guǎn,simplified,1
19337,馈,kuì,simplified,7-9
19339,馊,sōu,simplified,
19340,馋,chán,simplified,7-9
19342,馍,mó,simplified,
19347,馒,mán,simplified,6
19348,馓,sǎn,simplified,
19350,馕,náng|nǎng,simplified,
19351,首,shǒu,neutral,3
19354,香,xiāng,neutral,3
19369,馨,xīn,neutral,7-9
19373,馬,mǎ,traditional,
19380,馳,chí,traditional,
19381,馴,xún,traditional,
19394,駁,bó,traditional,
19409,駐,zhù,traditional,
19411,駒,jū|jù,traditional,
19414,駕,jià|jiā,traditional,
19420,駛,shǐ,traditional,
19422,駝,tuó,traditional,
19424,駟,sì,traditional,
19426,駡,mà,traditional,
19438,駭,hài,traditional,
19442,駱,luò|jià,traditional,
19456,駿,jùn,traditional,
19471,騎,qí|jì,traditional,
19479,騖,wù,traditional,
19482,騙,piàn,traditional,
19505,騰,téng,traditional,
19512,騷,sāo|sǎo|xiāo,traditional,
19519,騾,luó,traditional,
19526,驅,qū,traditional,
19542,驕,jiāo|xiāo|jū|qiáo,traditional,
19544,驗,yàn,traditional,
19547,驚,jīng,traditional,
19555,驢,lǘ,traditional,
19565,马,mǎ,simplified,1
19567,驮,tuó|duò,simplified,7-9
19568,驯,xùn|xún,simplified,7-9
19569,驰,chí,simplified,7-9
19570,驱,qū,simplified,7-9
19572,驳,bó,simplified,7-9
19573,驴,lǘ,simplified,
19575,驶,shǐ,simplified,5
19576,驷,sì,simplified,
19578,驹,jū,simplified,
19580,驻,zhù,simplified,6
19581,驼,tuó,simplified,
19583,驾,jià,simplified,5
19584,驿,yì,simplified,
19587,骂,mà,simplified,5
19589,骄,jiāo,simplified,6
19591,骆,luò,simplified,
19597,验,yàn,simplified,3
19602,骑,qí,simplified,2
19608,骗,piàn,simplified,5
19611,骚,sāo,simplified,7-9
19618,骡,luó,simplified,
19621,骤,zhòu,simplified,7-9
19625,骨,gǔ|gū|gú,neutral,4
19632,骯,āng|kǎng,traditional,
19633,骰,tóu|gǔ,neutral,
19641,骸,hái|gāi,neutral,
19645,骼,gé,neutral,
19667,髒,zāng|zǎng,traditional,
19668,髓,suǐ,neutral,7-9
19669,體,tǐ|tī,traditional,
19671,髖,kuān,traditional,
19673,高,gāo|gào,neutral,1
19687,髦,máo,neutral,7-9
19691,髪,fà|fǎ,neutral,
19695,髮,fà|fǎ,traditional,
19719,鬆,sōng|sòng|sóng,traditional,
19726,鬍,hú,traditional,
19739,鬚,xū,traditional,
19744,鬟,huán,neutral,
19747,鬢,bìn,traditional,
19750,鬥,dòu,traditional,
19752,鬧,nào,traditional,
19755,鬪,dòu,neutral,
19762,鬱,yù,traditional,
19773,鬼,guǐ,neutral,5
19778,魁,kuí|kuǐ|kuài,neutral,7-9
19779,魂,hún,neutral,7-9
19781,魄,pò|bó|tuò,neutral,7-9
19782,魅,mèi,neutral,7-9
19792,魏,wèi|wéi|wēi,neutral,7-9
19797,魔,mó,neutral,7-9
19803,魚,yú,traditional,
19824,魯,lǔ|lǚ,traditional,
19832,魷,yóu,traditional,
19858,鮑,bào|bāo|pāo,traditional,
19883,鮪,wěi,traditional,
19886,鮭,guī|xié|huà|wā|kuí,traditional,
19887,鮮,xiān|xiǎn|xiàn,traditional,
19915,鯊,shā,traditional,
19945,鯨,jīng|qíng,traditional,
20006,鰥,guān|guàn|kūn|gǔn,traditional,
20053,鱔,shàn,traditional,
20088,鱷,è,traditional,
20089,鱸,lú,traditional,
20093,鱼,yú,simplified,2
20096,鱿,yóu,simplified,
20098,鲁,lǔ,simplified,7-9
20105,鲈,lú,simplified,
20108,鲋,fù,simplified,
20110,鲍,bào,simplified,
20114,鲑,guī|xié,simplified,
20125,鲜,xiān|xiǎn,simplified,4
20128,鲟,xún,simplified,
20129,鲠,gěng,simplified,
20133,鲤,lǐ,simplified,
20142,鲭,qīng|zhēng,simplified,
20146,鲱,fēi,simplified,
20152,鲷,diāo,simplified,
20153,鲸,jīng,simplified,
20165,鳄,è,simplified,7-9
20182,鳕,xuě,simplified,
20183,鳖,biē,simplified,
20190,鳝,shàn,simplified,
20192,鳟,zūn,simplified,
20198,鳥,niǎo|diǎo|dǎo|què,traditional,
20212,鳳,fèng,traditional,
20213,鳴,míng,traditional,
20234,鴉,yā|yǎ,traditional,
20246,鴕,tuó,traditional,
20265,鴨,yā,traditional,
20284,鴻,hóng|hòng,traditional,
20288,鴿,gē,traditional,
20306,鵑,juān,traditional,
20318,鵝,é,traditional,
20322,鵡,wǔ,traditional,
20405,鶴,hè,traditional,
20440,鷗,ōu,traditional,
20474,鷹,yīng,traditional,
20507,鸚,yīng,traditional,
20512,鸟,niǎo|diǎo,simplified,2
20513,鸠,jiū,simplified,
20514,鸡,jī,simplified,1
20516,鸣,míng,simplified,7-9
20519,鸦,yā,simplified,7-9
20524,鸫,dōng,simplified,
20526,鸭,yā,simplified,5
20527,鸮,xiāo,simplified,
20534,鸵,tuó,simplified,
20542,鸽,gē,simplified,7-9
20544,鸿,hóng,simplified,
20550,鹅,é,simplified,7-9
20569,鹘,gǔ|hú,simplified,
20573,鹜,wù,simplified,
20581,鹤,hè,simplified,7-9
20590,鹭,lù,simplified,
20593,鹰,yīng,simplified,7-9
20596,鹳,guàn,simplified,
20602,鹹,xián|jiǎn,traditional,
20605,鹼,jiǎn,traditional,
20606,鹽,yán|yàn,traditional,
20608,鹿,lù|lǘ,neutral,7-9
20632,麗,lì|lí|lǐ|sī,traditional,
20638,麝,shè,neutral,
20640,麟,lín,neutral,
20646,麥,mài,traditional,
20647,麦,mài,neutral,6
20662,麵,miàn,traditional,
20668,麻,má|mā,neutral,3
20669,麼,me,traditional,
20670,麽,mó|má|ma|me,traditional,
20676,黃,huáng,traditional,
20677,黄,huáng,neutral,2
20687,黎,lí,neutral,7-9
20688,黏,nián,neutral,7-9
20690,黑,hēi,neutral,2
20691,黒,hēi,neutral,
20697,默,mò,neutral,4
20700,黛,dài,neutral,
20703,點,diǎn|zhān|duò,traditional,
20713,黨,dǎng|tǎng|chèng,traditional,
20735,黾,mǐn|miǎn|měng,neutral,
20751,鼎,dǐng|zhēn,neutral,7-9
20756,鼓,gǔ,neutral,5
20769,鼠,shǔ,neutral,5
20781,鼬,yòu,neutral,
20796,鼻,bí,neutral,5
20799,鼾,hān,neutral,
20811,齊,qí|jī|jì|zī|zhāi|jiǎn,traditional,
20817,齐,qí|jì,simplified,3
20819,齒,chǐ,traditional,
20834,齡,líng,traditional,
20836,齣,chū|chǐ,traditional,
20839,齦,kěn|qiǎn|yín|kǔn,traditional,
20864,齿,chǐ,simplified,7-9
20869,龄,líng,simplified,5
20870,龅,bāo,simplified,
20873,龈,kěn|yín,simplified,
20878,龍,lóng|máng,traditional,
20881,龐,páng|lóng,traditional,
20890,龙,lóng,simplified,3
20893,龜,guī|qiū|jūn,traditional,
20896,龟,guī|jūn|qiū,neutral,7-9
20993,𣬠,jī,neutral,
20994,𣬶,ba,neutral,
20995,䚹,pǐ,neutral,
20996,𧚅,lǎng,neutral,
20997,䫔,qì|qiè|yà|kuí,neutral,
